case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
Observation_23_March_2026/imgObs_054_5_Object_27561_img4_204317,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_054_5_Object_27561_img4_204317/img_4_tiff_2026_03_23_20_43_17_591662_697279.tiff,True,True,True,222.9661925030928,37.26482500355586,236.05245165403758,16.998635254617174,0.007838153612395902,125.84487854052907,22,1.0693231521458648e-37,38.36596407927573,140.5366399558261,178.90260403510183,182.61627899482846,29,29,70,1,240,183,3419,3419,3419,256,254,1,183,254,,222.96191583959228,37.264760297399114,236.03052374998288,17.071287408329155,0.00031886430056001186,119.6314529809149,19,7.871551322636235e-34,1438152_20260612_005826,1,216,0,0,0,0,3;7,269;1397,1;1,0.7134009599685669;0.5334455966949463,17.244893314794066,39.905190002173185,31.68109804391861,0.36206701770424843,29.761477024294436,1.3432169798761606,0.0006100162863731384,71.22422102838755,72.57574808318168,,0.004276663500519362,6.470615674913915e-05,0.02192790405470646,0.0034041792547223346
Observation_23_March_2026/imgObs_055_5_Object_27561_img4_204406,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_055_5_Object_27561_img4_204406/img_4_tiff_2026_03_23_20_44_06_196951_294614.tiff,True,False,False,226.6543949003528,34.87268727121142,234.03406180833227,17.004572199624963,0.00752363656133303,139.02707643110625,19,3.8206018598065226e-32,38.987538078799844,77.73526897653937,116.72280705533922,133.60474503133446,25,25,70,1,120,77,822,822,822,151,149,1,77,149,,,,,,,,,,1438152_20260612_005826,12,216,204,0,0,12,,,,,,38.98835799191147,201.64891704916954,0.3609760897234082,29.70522700343281,171.3763950392604,,240.2762989513576,241.6407250566408,,,,,
Observation_23_March_2026/imgObs_056_5_Object_27561_img4_204454,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_056_5_Object_27561_img4_204454/img_4_tiff_2026_03_23_20_44_54_707236_068782.tiff,True,True,True,225.38373290866207,35.84717810602073,234.8887591427158,16.972121901770787,0.009040738326099335,56.96065191320231,19,3.8206018598065226e-32,38.16554602235556,102.03500697389245,140.200552996248,143.98886600974947,25,25,70,1,160,135,2123,2123,2123,188,187,1,135,187,,225.38574130721543,35.84395438350421,234.86708495067347,17.01464311599802,0.00697584813424956,133.10813736266567,19,1.3343744257350643e-36,1438152_20260612_005826,1,216,0,0,0,0,3;4,269;693,1;1,0.7394623160362244;0.568760097026825,17.067356088571348,38.53418200742453,31.71455697156489,0.3522570477798581,29.77379597723484,1.3789969962090254,0.0005799811333417892,69.89648193120956,71.18348102085292,,0.0020083985533574378,0.0032237225165161476,0.021674192042326013,0.003611479680409373
Observation_23_March_2026/imgObs_057_6_Object_20104_img1_210302,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_057_6_Object_20104_img1_210302/img_1_tiff_2026_03_23_21_03_02_012416_997285.tiff,True,True,True,89.42707376370716,52.94936681903313,260.6105681938455,16.95088557357444,0.008395204351669022,44.138594945670796,24,1.1101057573626384e-42,38.41280296910554,181.4412990352139,219.85410200431943,247.69995792303234,54,30,70,2,436,346,3026,3026,3026,345,331,2,346,331,,89.4137363967413,52.939931299763266,260.62029486663255,16.96393154196537,0.008987193140322399,19.352348262356696,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,2;6,361;1367,1;1,0.34534651041030884;0.20493483543395996,17.080817188867368,40.43886507861316,31.66652808431536,0.35881600342690945,29.72583705559373,1.3691069325432181,0.0005799811333417892,71.74657715950161,73.09933297801763,,0.013337366965856745,0.009435519269864301,0.009726672787053303,0.012394394396233917
Observation_23_March_2026/imgObs_058_6_Object_20104_img1_210411,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_058_6_Object_20104_img1_210411/img_1_tiff_2026_03_23_21_04_11_373675_359941.tiff,True,True,True,89.75548859617247,52.972882353096054,260.5367846444396,16.953426352255132,0.0075780731697417,49.85913905033051,25,1.1616603334566845e-45,38.52202300913632,279.2593169724569,317.7813399815932,342.3849350074306,56,30,70,2,436,346,3026,3026,3026,555,540,2,346,540,,89.74071070998939,52.96177175667343,260.55200308525383,16.966213690725592,0.008733646233532778,21.511702011705722,25,4.057187577336216e-50,1438152_20260612_005826,1,216,1,0,0,0,2;6,361;1367,1;2,0.34688934683799744;0.17482247948646545,17.08589327115858,41.4474350400269,32.50067098997533,0.3501370083540678,29.778896016068757,2.163909957744181,0.0005200272426009178,73.59796902164817,74.95050493162125,,0.014777886183082956,0.011110596422625463,0.01521844081423751,0.014235883591575372
Observation_23_March_2026/imgObs_059_6_Object_20104_img1_210519,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_059_6_Object_20104_img1_210519/img_1_tiff_2026_03_23_21_05_19_005789_348998.tiff,True,True,True,89.98705968716142,52.96844169927283,260.5692649627627,16.934540187060403,0.010413315023345275,39.12217609583871,22,6.296214782227928e-37,38.474901928566396,364.3755050143227,402.8504069428891,406.5694520249963,55,30,70,2,572,436,4640,4640,4640,721,705,2,436,705,,89.97072495151419,52.958661428220815,260.5590162459673,16.97944358879446,0.007038985959790005,35.77565447860497,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,2;6,361;1367,1;1,0.347836434841156;0.2524090111255646,17.071298203243018,40.075158001855016,31.686758040450513,0.35365705844014883,29.74501601420343,1.3780469307675958,0.0005799811333417892,71.40825898386538,72.77636602520943,,0.01633473564723431,0.009780271052015621,0.01024871679538819,0.013872830032831214
Observation_23_March_2026/imgObs_060_6_Object_20104_img1_210630,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_060_6_Object_20104_img1_210630/img_1_tiff_2026_03_23_21_06_30_109680_589846.tiff,True,False,False,90.25172985258807,52.95822016351476,260.61091365268396,16.938788178965936,0.010199895651831594,38.58439554916811,24,1.1101057573626384e-42,38.81651000119746,56.44368100911379,95.26019101031125,118.11519309412688,43,30,70,7,738,621,3454,3454,3454,58,58,7,621,58,,,,,,,,,,1438152_20260612_005826,8,216,208,0,0,8,,,,,,39.43539399188012,201.96897396817803,0.3509970847517252,29.733726056292653,171.6788220219314,,241.05337087530643,242.3630190314725,,,,,
Observation_23_March_2026/imgObs_061_6_Object_20104_img2_210303,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_061_6_Object_20104_img2_210303/img_2_tiff_2026_03_23_21_03_03_783039_296489.tiff,True,True,True,89.4389918223701,52.95099562961947,260.605871289611,16.951248285859577,0.008280828829066968,43.590408302962395,24,1.1101057573626384e-42,38.5016129584983,186.08353496529162,224.58514792378992,228.1104049179703,55,30,70,2,436,346,3026,3026,3026,354,340,2,346,340,,89.42603736760837,52.94178851619691,260.615317639964,16.963257916580165,0.008832717240293646,19.180324237589474,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,2;6,361;1367,1;1,0.348253071308136;0.1967298984527588,17.06891055846702,40.51908303517848,31.604229006916285,0.3550270339474082,29.656116967089474,1.382546965032816,0.0005699694156646729,71.76828500814736,73.09815299231559,,0.012954454761725742,0.009207113422561974,0.009446350353016442,0.012070725718220614
Observation_23_March_2026/imgObs_062_6_Object_20104_img2_210413,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_062_6_Object_20104_img2_210413/img_2_tiff_2026_03_23_21_04_13_106120_505628.tiff,True,True,True,89.76021268910804,52.974760266434814,260.5241731186054,16.958695363716018,0.0076239056792500376,32.49543886341554,23,9.01983432580994e-40,38.58817194122821,120.50417996942997,159.09235191065818,163.6617190670222,61,30,70,2,344,292,1907,1907,1907,224,221,2,292,221,,89.75385782821594,52.96735516548608,260.5337554465646,16.96559853700465,0.008431218269950705,19.26960029093857,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,6,0,0,0,6;2,1367;361,3;1,0.0644872784614563;0.3137790858745575,17.06606175665307,40.98026896826923,36.37464193161577,0.3483459586277604,29.657806968316436,6.159632001072168,0.0005799811333417892,77.00656494125724,78.34730204194784,,0.006354860892102465,0.007405100948730592,0.009582327959208214,0.008335559668083211
Observation_23_March_2026/imgObs_063_6_Object_20104_img2_210520,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_063_6_Object_20104_img2_210520/img_2_tiff_2026_03_23_21_05_20_737260_200479.tiff,True,True,True,89.9359419935151,52.94856621083136,260.624736495817,16.959434819273913,0.006698529071422667,50.42093211956742,24,1.1101057573626384e-42,40.39677500259131,355.0029640318826,395.3997390344739,418.7945360317826,67,30,70,2,674,505,5536,5536,5536,686,670,2,505,670,,89.92123708620078,52.938499102603295,260.6381683922692,16.969995583140378,0.008025886218174304,27.52980577491091,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,2;6,361;1367,1;1,0.34497904777526855;0.19260933995246887,17.074494084544384,40.82982998806983,31.704687979072332,0.35352702252566814,29.749226989224553,1.3949659187346697,0.0005599576979875565,72.1809909446165,73.52618896402419,,0.014704907314325055,0.010067108228064114,0.013431896452232195,0.013411472746284575
Observation_23_March_2026/imgObs_064_6_Object_20104_img2_210631,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_064_6_Object_20104_img2_210631/img_2_tiff_2026_03_23_21_06_31_838238_750776.tiff,True,False,False,90.23634383290833,52.956117742848456,260.626431130864,16.94100302403818,0.009770865408187973,31.774399911590418,23,9.01983432580994e-40,38.911039009690285,58.34325298201293,97.25429199170321,117.2902409452945,65,30,70,7,738,621,3454,3454,3454,62,62,7,621,62,,,,,,,,,,1438152_20260612_005826,8,216,208,0,0,8,,,,,,41.43539408687502,201.6657158965245,0.36126701161265373,29.774426016956568,171.31449608132243,,242.73984297178686,244.0833819564432,,,,,
Observation_23_March_2026/imgObs_065_6_Object_20104_img3_210305,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_065_6_Object_20104_img3_210305/img_3_tiff_2026_03_23_21_03_05_478221_916313.tiff,True,True,True,89.44812360515182,52.95245421955134,260.6005875026492,16.950515139376293,0.008191633864416329,42.97558048154465,24,1.1101057573626384e-42,38.982688914984465,187.67410004511476,226.65678896009922,252.20458500552922,52,30,70,2,436,346,3026,3026,3026,358,344,2,346,344,,89.43531887593039,52.94331698492475,260.60993247742795,16.962753215751235,0.008763237973906431,19.10632012240455,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,2;6,361;1367,1;1,0.345154345035553;0.19858413934707642,17.073639198695837,39.81296997517347,31.703668064437807,0.355046009644866,29.747565975412726,1.3925370294600725,0.0005600741133093834,71.16159202996641,72.4785589845851,,0.012804729221429056,0.009137234626592772,0.009344974778741744,0.01195893362705743
Observation_23_March_2026/imgObs_066_6_Object_20104_img3_210414,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_066_6_Object_20104_img3_210414/img_3_tiff_2026_03_23_21_04_14_840356_435623.tiff,True,True,True,89.7739038825156,52.97693182302992,260.5286438667033,16.952964604107926,0.007945868279796795,45.532081673866784,23,9.01983432580994e-40,38.5991019429639,287.6447970047593,326.2438989477232,330.0570920109749,54,30,70,2,436,346,3026,3026,3026,573,558,2,346,558,,89.76356138858466,52.966004213163515,260.5383593300513,16.964642807597908,0.00865120075118693,20.333656164008662,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,1,0,0,0,2;6,361;1367,1;2,0.3430705666542053;0.16427558660507202,17.08332624812525,39.98780797701329,32.53815008793026,0.36426703445613384,29.78970599360764,2.173198969103396,0.000550062395632267,72.16169103048742,73.52922903373837,,0.010342493930934893,0.01092760986640684,0.009715463348015874,0.012577972138697617
Observation_23_March_2026/imgObs_067_6_Object_20104_img3_210522,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_067_6_Object_20104_img3_210522/img_3_tiff_2026_03_23_21_05_22_474689_152217.tiff,True,True,True,89.96724150154391,52.9540012166736,260.6143734314444,16.94189760220194,0.009624524352929271,37.053157624289206,24,1.1101057573626384e-42,39.84541993122548,366.9532099738717,406.7986299050972,410.7172830263153,65,30,70,2,674,505,5536,5536,5536,711,695,2,505,695,,89.95267160049153,52.94611878647175,260.6042982282034,16.972579797149855,0.007323433577533907,30.64673308404806,25,4.057187577336216e-50,1438152_20260612_005826,1,216,0,0,0,0,2;6,361;1367,1;1,0.3453664779663086;0.19705802202224731,17.057921811068606,40.62662203796208,31.666318071074784,0.36109599750488997,29.711897019296885,1.3779470464214683,0.0005400506779551506,71.93184411153197,73.295040987432,,0.014569901052382761,0.007882430201853197,0.010075203241001418,0.011798101166521054
Observation_23_March_2026/imgObs_068_6_Object_20104_img3_210633,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_068_6_Object_20104_img3_210633/img_3_tiff_2026_03_23_21_06_33_625587_716052.tiff,True,False,False,90.23785098127354,52.95144371694075,260.6395351812896,16.94062447035166,0.009888672476266212,33.27892905342873,25,1.1616603334566845e-45,38.98114897310734,73.28952092211694,112.27066989522427,117.4050000263378,69,30,70,10,942,825,5263,5263,5263,67,67,10,825,67,,,,,,,,,,1438152_20260612_005826,12,216,204,0,0,12,,,,,,41.77791194524616,201.81891496758908,0.3586070379242301,29.73239601124078,171.5185740031302,,243.238219874911,244.56891790032387,,,,,
Observation_23_March_2026/imgObs_069_6_Object_20104_img4_210307,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_069_6_Object_20104_img4_210307/img_4_tiff_2026_03_23_21_03_07_210423_140773.tiff,True,True,True,89.4556961120894,52.952165281168604,260.60075904885775,16.951232995865745,0.00838081519727683,45.02552612145113,24,1.1101057573626384e-42,38.699630997143686,188.97460808511823,227.67423908226192,231.50734300725162,56,30,70,2,436,346,3026,3026,3026,361,347,2,346,347,,89.442718369823,52.94286863710029,260.61022697849955,16.963168398522154,0.008938643860813195,21.654893116234536,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,2;6,361;1367,1;1,0.34495407342910767;0.19742920994758606,17.069232656031076,40.64253205433488,31.70848696026951,0.3489359514787793,29.756695963442326,1.397455926053226,0.0005599576979875565,72.00208306312561,73.31506093032658,,0.012977742266400583,0.009296644068314208,0.009467929641800765,0.012148051520142752
Observation_23_March_2026/imgObs_070_6_Object_20104_img4_210416,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_070_6_Object_20104_img4_210416/img_4_tiff_2026_03_23_21_04_16_576753_315187.tiff,True,True,True,89.7903347871635,52.97971115873146,260.5182042661112,16.953736999925486,0.00717952515005989,55.217051364409535,24,1.1101057573626384e-42,38.593842065893114,293.350943014957,331.9447850808501,335.4938409756869,55,30,70,2,436,346,3026,3026,3026,587,572,2,346,572,,89.77136245675986,52.968162242619805,260.5352940645781,16.966377657124713,0.008783300621493607,20.42441480355374,24,3.877129276592492e-47,1438152_20260612_005826,1,216,1,0,0,0,2;6,361;1367,1;2,0.343113511800766;0.17023107409477234,17.06893602198926,39.88399007357657,32.50174003187567,0.3576470771804452,29.760656994767487,2.1778190275654197,0.000550062395632267,72.0280830282718,73.38027004152536,,0.01897233040364199,0.011548916111657093,0.01708979846694092,0.016245054484129003
Observation_23_March_2026/imgObs_071_6_Object_20104_img4_210524,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_071_6_Object_20104_img4_210524/img_4_tiff_2026_03_23_21_05_24_207910_434129.tiff,True,True,True,89.97167275366124,52.95386202954551,260.5865078568146,16.967049359213828,0.006229465810694127,43.78314338150611,23,9.01983432580994e-40,40.31623597256839,164.73146004136652,205.0476960139349,234.48301397729665,69,30,70,2,434,382,3381,3381,3381,302,299,2,382,299,,89.96240788374877,52.94601652000096,260.5966708081698,16.975176126529327,0.007476210159850259,33.33225837302172,23,3.1502461367009757e-44,1438152_20260612_005826,3,216,37,0,0,2,2;6,361;1367,2;1,0.04514516144990921;0.18469274044036865,17.072622105085948,40.51714297384024,62.44530400726944,0.35100604873150587,29.747046995908022,32.13972307275981,0.0006399350240826607,102.61144093237817,103.98959799204022,,0.009264869912470886,0.007845509544551987,0.010162951355198402,0.009628758205990844
Observation_23_March_2026/imgObs_072_6_Object_20104_img4_210635,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_072_6_Object_20104_img4_210635/img_4_tiff_2026_03_23_21_06_35_307117_565865.tiff,True,False,False,90.23785024778181,52.95457734567339,260.6312030931945,16.936259604894378,0.009568785428892286,37.191609495278634,23,9.01983432580994e-40,38.80165994632989,72.6479769218713,111.4496368682012,115.46923907008022,70,30,70,10,942,825,5263,5263,5263,66,66,10,825,66,,,,,,,,,,1438152_20260612_005826,16,216,200,0,0,16,,,,,,40.49567389301956,200.09866205509752,0.3587469691410661,29.716406017541885,169.80993107426912,,240.235588978976,241.57981597818434,,,,,
Observation_23_March_2026/imgObs_073_7_Object_25994_img1_211900,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_073_7_Object_25994_img1_211900/img_1_tiff_2026_03_23_21_19_00_985441_138580.tiff,True,True,True,95.15769781748415,57.5425201738702,250.41369367584184,16.963291633626064,0.008187710365368406,18.7824070343167,23,9.01983432580994e-40,39.579413016326725,344.52250495087355,384.1019179672003,387.8790100570768,72,30,70,6,972,655,6876,6876,6876,605,603,6,655,603,,95.1560096520429,57.54144444113995,250.41581524156936,16.964208113666505,0.008089905776839322,18.099745595420625,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,1;5,1453;1794,1;1,0.7085391283035278;0.6870872378349304,17.04060120543921,40.89004104025662,31.71086695510894,0.3691460005939007,29.749766923487186,1.3822760665789247,0.0005399342626333237,72.23176199477166,73.57003795914352,,0.001688165441251499,0.0010757327302499675,0.0021215657275206468,0.0014064316180499243
Observation_23_March_2026/imgObs_074_7_Object_25994_img1_212001,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_074_7_Object_25994_img1_212001/img_1_tiff_2026_03_23_21_20_01_679483_756448.tiff,True,True,True,95.54031912424102,57.61910278281811,250.3703472721286,16.967283231558525,0.007686071226050539,17.469452357811438,22,6.296214782227928e-37,38.83265994954854,374.2076710332185,413.04033098276705,438.89921391382813,75,30,70,6,969,652,6833,6833,6833,669,667,6,652,667,,95.53922173481767,57.617395564681516,250.37088062209932,16.967899161818785,0.007608050817163335,16.22515427339392,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,1;5,1453;1794,1;1,0.6980634927749634;0.6872389316558838,17.045682466621457,40.84357002284378,31.71551798004657,0.35739701706916094,29.76102603133768,1.388087053783238,0.000650063157081604,72.20169098582119,73.55981902219355,,0.001097389423350137,0.0017072181365946903,0.000533349970709196,0.0018055481857846625
Observation_23_March_2026/imgObs_075_7_Object_25994_img1_212100,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_075_7_Object_25994_img1_212100/img_1_tiff_2026_03_23_21_21_00_642136_407013.tiff,True,True,True,95.77658962663872,57.61471532419148,250.36122203362848,16.962591019735513,0.008046192131104496,18.80751501320682,21,3.8052861317873226e-34,38.46696391701698,1.8777720397338271,40.34473595675081,56.78522901143879,54,30,70,1,2,1,18,18,18,1,1,1,1,1,,95.77734044803762,57.61115456810579,250.35995615924725,16.962203197483994,0.008160894089760787,13.731319324393473,21,1.329025290564678e-38,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.8107442855834961;0.707737147808075,17.014957082038293,39.997708052396774,31.6706980811432,0.3501760074868798,29.735556105151772,1.3769470388069749,0.0006910413503646851,71.3182301260531,72.63030705507845,,0.0007508213988955958,0.0035607560856902865,0.0012658743812323792,0.0035833952988472027
Observation_23_March_2026/imgObs_076_7_Object_25994_img1_212159,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_076_7_Object_25994_img1_212159/img_1_tiff_2026_03_23_21_21_59_600533_441973.tiff,True,True,True,95.86766824405856,57.52588540552652,250.50274069383795,16.969198388282653,0.007603584836032205,16.800393609136147,22,6.296214782227928e-37,39.570822031237185,1.9664419814944267,41.53726401273161,67.03189096879214,73,30,70,1,2,1,18,18,18,1,1,1,1,1,,95.86768728554176,57.52390347173218,250.50125114907092,16.96965539644434,0.007560875453602122,15.224155705338207,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.7467094659805298;0.621269166469574,17.0135267047241,40.59986304491758,31.67532803490758,0.3525570500642061,29.72936606965959,1.3858360471203923,0.0006400514394044876,71.92263402976096,73.2512209797278,,1.904148319908927e-05,0.001981933794340307,0.0014895447670255635,0.0019819602638955452
Observation_23_March_2026/imgObs_077_7_Object_25994_img2_211902,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_077_7_Object_25994_img2_211902/img_2_tiff_2026_03_23_21_19_02_717129_758214.tiff,True,True,True,95.1625157139744,57.539503174318966,250.43651013294794,16.96452825234118,0.008141802364935828,17.51152719341912,24,1.1101057573626384e-42,39.25003600306809,1.976890955120325,41.226926958188415,44.94416108354926,75,30,70,1,4,2,30,30,30,1,1,1,2,1,,95.16388711371232,57.53875815714761,250.43485241320377,16.965747907487547,0.007998564344689143,17.122679076102937,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.774642288684845;0.6451661586761475,17.009343603150295,40.73922091629356,31.660937936976552,0.35304599441587925,29.705406981520355,1.39286695048213,0.0006699701771140099,72.04711285885423,73.38219997473061,,0.0013713997379198872,0.0007450171713543341,0.0016577197441733915,0.0010473008541532014
Observation_23_March_2026/imgObs_078_7_Object_25994_img2_212003,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_078_7_Object_25994_img2_212003/img_2_tiff_2026_03_23_21_20_03_414212_015217.tiff,True,True,True,95.10585227352628,57.37792269525169,250.703806942616,16.952461680583117,0.008662962018338527,21.174348990769012,20,2.0028126749603278e-31,38.283973932266235,95.83203599322587,134.1160099254921,152.8462819987908,44,30,70,3,458,193,2627,2627,2627,161,159,3,193,159,,95.10272182564486,57.375989913998595,250.70665369035896,16.95250350873071,0.008701509430850914,19.064612034196042,20,6.994976475095032e-36,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.7959895133972168;0.5589288473129272,17.003692533420374,39.50507391709834,31.701297964900732,0.35158602986484766,29.75640702061355,1.3841170584782958,0.0006509944796562195,70.85478585213423,72.17137096449733,,0.0031304478814178083,0.0019327812530960387,0.0028467477429501287,0.002565895641660676
Observation_23_March_2026/imgObs_079_7_Object_25994_img2_212102,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_079_7_Object_25994_img2_212102/img_2_tiff_2026_03_23_21_21_02_373263_265571.tiff,True,True,True,95.51643785020792,57.47035943615854,250.53653447402894,16.95628146528933,0.008723767186880511,15.431887062410805,21,3.8052861317873226e-34,39.196447003632784,1.8765820423141122,41.073029045946896,44.81098195537925,77,30,70,1,2,1,18,18,18,1,1,1,1,1,,95.5158011733429,57.47041338200182,250.536703229291,16.95648479437777,0.008638331267845198,15.393211713062067,21,1.329025290564678e-38,1438152_20260612_005826,1,216,0,0,0,0,3;2,795;1453,1;1,0.8149744272232056;0.7605186700820923,17.003872977810765,42.11325803771615,31.631359015591443,0.3535269061103463,29.684736975468695,1.3828669907525182,0.0006600748747587204,73.39109014719725,74.69918706919998,,0.0006366768650281074,5.3945843283997874e-05,0.0001687552620524002,0.00034658688527850227
Observation_23_March_2026/imgObs_080_7_Object_25994_img2_212201,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_080_7_Object_25994_img2_212201/img_2_tiff_2026_03_23_21_22_01_336865_836397.tiff,True,True,True,95.870953168193,57.52178556531197,250.51013297060882,16.96692791114011,0.007910448331671531,16.422065829848204,22,6.296214782227928e-37,38.958539022132754,1.8834919901564717,40.842031012289226,44.58114400040358,74,30,70,1,2,1,18,18,18,1,1,1,1,1,,95.86952417198982,57.52066360117089,250.51141366535552,16.967840694982197,0.007798004769333823,15.691619510564307,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,3;2,795;1453,1;1,0.8000072240829468;0.7351455092430115,17.00494377125891,41.09371697995812,31.67326794937253,0.3518670564517379,29.71881697885692,1.3928670668974519,0.0005499459803104401,72.41511787287891,73.72782693710178,,0.0014289962031739378,0.0011219641410846748,0.0012806947466970087,0.0013592768245111594
Observation_23_March_2026/imgObs_081_7_Object_25994_img3_211904,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_081_7_Object_25994_img3_211904/img_3_tiff_2026_03_23_21_19_04_451143_080705.tiff,True,True,True,95.19120757902998,57.55249572799391,250.39817508273904,16.95704031460753,0.008199377515092294,25.377234000856458,20,2.0028126749603278e-31,38.95929898135364,1.9724819576367736,40.931780938990414,44.546916033141315,76,30,70,1,4,2,30,30,30,1,1,1,2,1,,95.18311524089042,57.548632663267966,250.40556632360608,16.95667140013874,0.008502451682151689,14.632906993045085,20,6.994976475095032e-36,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.7958162426948547;0.5486184358596802,17.012471367386873,41.51928401552141,31.68383799493313,0.34871697425842285,29.738545999862254,1.3895670417696238,0.0005700858309864998,72.85440503619611,74.19448194559664,,0.008092338139562116,0.003863064725941001,0.007391240867036686,0.005811721372650751
